network,arm,node,degree,coreness,embeddedness,comm,dec_emb,dec_core,dec_deg
ca-CondMat,null,4063,2,2,0.5,4,5,1,0
ca-CondMat,null,4064,27,8,0.4074074074074074,1,3,9,9
ca-CondMat,null,4065,3,2,1.0,1,9,1,2
ca-CondMat,null,4066,5,5,0.8,1,8,6,4
ca-CondMat,null,4067,12,7,0.4166666666666667,1,3,8,8
ca-CondMat,null,4068,3,2,0.6666666666666666,4,7,1,2
ca-CondMat,null,4069,13,6,0.38461538461538464,4,2,6,8
ca-CondMat,null,4070,1,1,1.0,4,9,0,0
ca-CondMat,null,4071,2,2,1.0,3,9,2,1
ca-CondMat,null,4072,5,4,0.6,1,6,4,4
ca-CondMat,null,4073,12,6,0.5833333333333334,5,6,6,8
ca-CondMat,null,4074,1,1,1.0,2,8,0,0
ca-CondMat,null,4075,1,1,1.0,9,8,0,0
ca-CondMat,null,4076,4,4,0.5,15,4,4,4
ca-CondMat,null,4077,38,8,0.3157894736842105,4,1,9,9
ca-CondMat,null,4078,1,1,1.0,0,9,0,0
ca-CondMat,null,4079,24,8,0.4166666666666667,2,3,9,9
ca-CondMat,null,4080,5,4,0.6,5,6,3,4
ca-CondMat,null,4081,2,2,1.0,10,9,1,0
ca-CondMat,null,4082,3,3,0.3333333333333333,17,1,3,2
ca-CondMat,null,4083,18,7,0.5,0,4,8,8
ca-CondMat,null,4084,33,8,0.30303030303030304,1,1,9,9
ca-CondMat,null,4085,13,7,0.6153846153846154,0,6,8,8
ca-CondMat,null,4086,3,3,0.6666666666666666,1,7,2,2
ca-CondMat,null,4087,9,5,0.5555555555555556,2,6,5,7
ca-CondMat,null,4088,3,3,0.3333333333333333,3,1,2,2
ca-CondMat,null,4089,4,3,0.5,22,4,2,3
ca-CondMat,null,4090,7,6,0.2857142857142857,7,0,6,6
ca-CondMat,null,4091,2,2,0.5,3,5,1,1
ca-CondMat,null,4092,94,8,0.39361702127659576,1,2,9,9
ca-CondMat,null,4093,21,7,0.42857142857142855,1,3,8,9
ca-CondMat,null,4094,11,5,0.2727272727272727,23,0,6,7
ca-CondMat,null,4095,28,8,0.6428571428571429,0,7,9,9
ca-CondMat,null,4096,7,5,0.2857142857142857,14,0,6,6
ca-CondMat,null,4097,3,3,0.6666666666666666,1,7,2,2
ca-CondMat,null,4098,6,5,0.3333333333333333,4,1,5,5
ca-CondMat,null,4099,7,5,0.42857142857142855,4,3,6,6
ca-CondMat,null,4100,2,2,0.5,4,5,0,1
ca-CondMat,null,4101,2,2,1.0,1,9,1,1
ca-CondMat,null,4102,4,4,0.5,2,5,4,4
ca-CondMat,null,4103,3,3,0.3333333333333333,7,2,3,2
ca-CondMat,null,4104,3,3,0.3333333333333333,6,1,2,2
ca-CondMat,null,4105,4,4,0.5,5,4,3,3
ca-CondMat,null,4106,11,7,0.5454545454545454,0,6,7,7
ca-CondMat,null,4107,3,3,0.3333333333333333,8,1,2,3
ca-CondMat,null,4108,2,1,1.0,10,9,0,0
ca-CondMat,null,4109,7,5,0.2857142857142857,7,0,5,5
ca-CondMat,null,4110,3,2,1.0,2,8,1,2
ca-CondMat,null,4111,2,2,0.5,15,4,2,1
ca-CondMat,null,4112,4,4,0.5,4,4,4,3
ca-CondMat,null,4113,7,5,0.42857142857142855,3,3,6,6
ca-CondMat,null,4114,2,2,0.5,6,5,1,1
ca-CondMat,null,4115,7,6,0.5714285714285714,0,6,6,6
ca-CondMat,null,4116,1,1,1.0,3,9,0,0
ca-CondMat,null,4117,4,4,0.5,2,5,4,3
ca-CondMat,null,4118,13,6,0.23076923076923078,18,0,7,8
ca-CondMat,null,4119,2,2,1.0,3,9,2,1
ca-CondMat,null,4120,16,8,0.1875,5,0,9,8
ca-CondMat,null,4121,3,2,0.6666666666666666,9,7,0,2
ca-CondMat,null,4122,4,3,0.5,5,5,2,4
ca-CondMat,null,4123,4,4,0.75,2,8,4,3
ca-CondMat,null,4124,2,2,1.0,8,9,1,1
ca-CondMat,null,4125,4,4,0.75,3,8,4,3
ca-CondMat,null,4126,1,1,1.0,21,9,0,0
ca-CondMat,null,4127,9,6,0.3333333333333333,1,1,7,7
ca-CondMat,null,4128,10,6,0.2,21,0,6,7
ca-CondMat,null,4129,2,2,0.5,3,4,1,1
ca-CondMat,null,4130,4,3,0.75,5,8,2,4
ca-CondMat,null,4131,26,8,0.3076923076923077,4,1,9,9
ca-CondMat,null,4132,1,1,1.0,4,9,0,0
ca-CondMat,null,4133,5,4,0.2,3,0,4,4
ca-CondMat,null,4134,10,6,0.3,3,1,6,7
ca-CondMat,null,4135,7,5,0.5714285714285714,2,6,5,6
ca-CondMat,null,4136,3,2,0.6666666666666666,8,7,1,2
ca-CondMat,null,4137,5,4,0.4,3,2,4,4
ca-CondMat,null,4138,13,7,0.23076923076923078,5,0,7,8
ca-CondMat,null,4139,3,3,0.3333333333333333,7,1,2,2
ca-CondMat,null,4140,5,5,0.8,2,8,6,4
ca-CondMat,null,4141,11,7,0.6363636363636364,1,7,7,7
ca-CondMat,null,4142,6,4,0.6666666666666666,9,7,4,5
ca-CondMat,null,4143,4,4,0.75,1,8,4,3
ca-CondMat,null,4144,6,4,0.3333333333333333,2,1,4,5
ca-CondMat,null,4145,3,2,0.6666666666666666,21,7,1,2
ca-CondMat,null,4146,4,2,0.75,17,8,1,3
ca-CondMat,null,4147,3,3,0.3333333333333333,6,1,3,2
ca-CondMat,null,4148,5,4,0.4,14,2,4,4
ca-CondMat,null,4149,6,4,0.5,5,4,4,5
ca-CondMat,null,4150,11,6,0.36363636363636365,6,2,6,7
ca-CondMat,null,4151,4,4,0.5,1,4,3,3
ca-CondMat,null,4152,3,3,0.3333333333333333,6,1,3,2
ca-CondMat,null,4153,15,7,0.4666666666666667,5,3,8,8
ca-CondMat,null,4154,49,8,0.42857142857142855,1,3,9,9
ca-CondMat,null,4155,9,6,0.4444444444444444,7,3,6,6
ca-CondMat,null,4156,2,2,0.5,3,4,1,1
ca-CondMat,null,4157,25,8,0.12,11,0,9,9
ca-CondMat,null,4158,17,8,0.4117647058823529,0,3,9,8
ca-CondMat,null,4159,13,7,0.46153846153846156,1,3,8,8
ca-CondMat,null,4160,5,5,0.4,2,2,6,4
ca-CondMat,null,4161,4,3,0.5,5,4,3,3
ca-CondMat,null,4162,8,6,0.625,3,6,7,6
ca-CondMat,null,4163,8,6,0.5,1,5,6,6
ca-CondMat,null,4164,14,8,0.42857142857142855,0,3,9,8
ca-CondMat,null,4165,5,4,0.4,17,2,4,4
ca-CondMat,null,4166,2,2,1.0,0,9,1,1
ca-CondMat,null,4167,4,4,0.5,1,4,4,4
ca-CondMat,null,4168,3,3,0.6666666666666666,5,7,3,2
ca-CondMat,null,4169,4,4,0.5,1,4,4,3
ca-CondMat,null,4170,6,5,0.5,0,5,5,5
ca-CondMat,null,4171,4,4,0.75,1,8,4,3
ca-CondMat,null,4172,14,6,0.35714285714285715,22,2,6,8
ca-CondMat,null,4173,3,3,0.6666666666666666,1,7,3,2
ca-CondMat,null,4174,4,3,0.25,9,0,3,3
ca-CondMat,null,4175,4,4,1.0,4,9,4,3
ca-CondMat,null,4176,1,1,1.0,6,8,0,0
ca-CondMat,null,4177,4,3,0.5,20,5,3,4
ca-CondMat,null,4178,4,3,0.5,11,4,3,3
ca-CondMat,null,4179,4,4,0.75,1,8,4,3
ca-CondMat,null,4180,2,2,1.0,0,9,2,0
ca-CondMat,null,4181,1,1,1.0,8,8,0,0
ca-CondMat,null,4182,1,1,1.0,1,9,0,0
ca-CondMat,null,4183,4,4,0.75,2,8,4,3
ca-CondMat,null,4184,2,2,0.5,9,4,1,1
ca-CondMat,null,4185,42,8,0.23809523809523808,6,0,8,9
ca-CondMat,null,4186,1,1,1.0,0,8,0,0
ca-CondMat,null,4187,2,2,0.5,6,4,0,0
ca-CondMat,null,4188,5,5,0.2,6,0,5,4
ca-CondMat,null,4189,3,3,0.6666666666666666,3,7,3,2
ca-CondMat,null,4190,3,3,0.6666666666666666,3,7,3,2
ca-CondMat,null,4191,7,5,0.5714285714285714,1,6,5,6
ca-CondMat,null,4192,7,5,0.42857142857142855,11,3,5,5
ca-CondMat,null,4193,9,6,0.5555555555555556,0,6,7,6
ca-CondMat,null,4194,8,4,0.375,9,2,4,6
ca-CondMat,null,4195,8,6,0.375,10,2,7,6
ca-CondMat,null,4196,2,2,0.5,22,6,1,1
ca-CondMat,null,4197,6,6,0.3333333333333333,2,1,6,5
ca-CondMat,null,4198,9,5,0.3333333333333333,15,2,5,7
ca-CondMat,null,4199,14,7,0.5714285714285714,1,6,7,8
ca-CondMat,null,4200,3,3,0.6666666666666666,0,7,3,2
ca-CondMat,null,4201,8,6,0.25,4,0,7,6
ca-CondMat,null,4202,4,4,1.0,0,8,4,4
ca-CondMat,null,4203,3,3,0.3333333333333333,22,1,3,2
ca-CondMat,null,4204,7,6,0.42857142857142855,2,3,6,6
ca-CondMat,null,4205,24,8,0.5416666666666666,1,6,9,9
ca-CondMat,null,4206,13,7,0.46153846153846156,0,3,7,8
ca-CondMat,null,4207,23,8,0.5652173913043478,0,6,9,9
ca-CondMat,null,4208,4,4,0.5,1,5,4,3
ca-CondMat,null,4209,3,3,0.3333333333333333,6,1,2,2
ca-CondMat,null,4210,9,6,0.3333333333333333,6,1,7,7
ca-CondMat,null,4211,12,7,0.5,0,5,8,8
ca-CondMat,null,4212,10,6,0.6,4,6,7,7
ca-CondMat,null,4213,8,7,0.25,2,0,8,6
ca-CondMat,null,4214,6,4,0.3333333333333333,3,1,4,5
ca-CondMat,null,4215,13,8,0.46153846153846156,1,3,9,8
ca-CondMat,null,4216,2,2,0.5,3,4,2,1
ca-CondMat,null,4217,9,7,0.7777777777777778,3,8,8,7
ca-CondMat,null,4218,2,2,1.0,0,9,1,0
ca-CondMat,null,4219,5,5,0.6,0,6,6,4
ca-CondMat,null,4220,6,5,0.5,0,5,5,5
ca-CondMat,null,4221,4,3,0.5,0,4,2,4
ca-CondMat,null,4222,7,6,0.42857142857142855,0,3,7,6
ca-CondMat,null,4223,5,4,0.6,3,6,3,4
ca-CondMat,null,4224,1,1,1.0,10,9,0,0
ca-CondMat,null,4225,2,2,0.5,2,5,2,1
ca-CondMat,null,4226,2,2,1.0,0,9,1,1
ca-CondMat,null,4227,4,4,0.5,0,5,3,3
ca-CondMat,null,4228,13,7,0.5384615384615384,0,6,7,8
ca-CondMat,null,4229,1,1,1.0,3,9,0,0
ca-CondMat,null,4230,11,6,0.5454545454545454,6,6,6,7
ca-CondMat,null,4231,7,7,0.2857142857142857,4,0,8,6
ca-CondMat,null,4232,2,2,0.5,3,5,1,1
ca-CondMat,null,4233,5,5,0.6,2,6,5,4
ca-CondMat,null,4234,22,8,0.45454545454545453,1,3,9,9
ca-CondMat,null,4235,10,5,0.4,4,2,6,7
ca-CondMat,null,4236,14,8,0.6428571428571429,0,7,9,8
ca-CondMat,null,4237,3,3,0.3333333333333333,2,1,2,3
ca-CondMat,null,4238,2,2,0.5,2,4,1,1
ca-CondMat,null,4239,4,4,0.5,11,4,4,4
ca-CondMat,null,4240,5,4,0.2,8,0,4,4
ca-CondMat,null,4241,2,2,1.0,3,8,1,1
ca-CondMat,null,4242,9,6,0.3333333333333333,2,1,7,7
ca-CondMat,null,4243,13,7,0.23076923076923078,20,0,8,8
ca-CondMat,null,4244,9,6,0.4444444444444444,6,3,6,7
ca-CondMat,null,4245,1,1,1.0,2,9,0,0
ca-CondMat,null,4246,7,4,0.5714285714285714,15,6,4,5
ca-CondMat,null,4247,2,2,1.0,7,9,1,0
ca-CondMat,null,4248,8,6,0.5,0,5,7,6
ca-CondMat,null,4249,4,4,0.5,0,5,4,3
ca-CondMat,null,4250,10,7,0.3,2,1,8,7
ca-CondMat,null,4251,9,6,0.4444444444444444,3,3,6,7
ca-CondMat,null,4252,19,8,0.3684210526315789,3,2,8,9
ca-CondMat,null,4253,6,5,0.16666666666666666,21,0,6,5
ca-CondMat,null,4254,5,5,0.6,3,6,6,4
ca-CondMat,null,4255,5,4,0.4,16,2,4,4
ca-CondMat,null,4256,3,3,0.6666666666666666,0,7,2,2
ca-CondMat,null,4257,4,4,0.5,4,4,4,4
ca-CondMat,null,4258,12,8,0.3333333333333333,0,1,9,8
ca-CondMat,null,4259,8,5,0.5,6,6,5,6
ca-CondMat,null,4260,3,3,0.3333333333333333,10,1,2,2
ca-CondMat,null,4261,2,2,0.5,4,5,0,0
ca-CondMat,null,4262,2,2,0.5,4,5,1,2
ca-CondMat,null,4263,13,8,0.6923076923076923,0,7,8,8
ca-CondMat,null,4264,5,4,0.4,1,2,4,4
ca-CondMat,null,4265,3,3,0.3333333333333333,7,1,2,2
ca-CondMat,null,4266,5,5,0.6,0,6,5,4
ca-CondMat,null,4267,3,2,0.6666666666666666,2,7,1,2
ca-CondMat,null,4268,3,3,0.6666666666666666,0,7,2,2
ca-CondMat,null,4269,2,2,1.0,23,9,1,0
ca-CondMat,null,4270,6,6,0.3333333333333333,1,1,7,5
ca-CondMat,null,4271,1,1,1.0,1,9,0,0
ca-CondMat,null,4272,4,4,0.5,13,5,4,3
ca-CondMat,null,4273,8,6,0.75,1,8,6,6
ca-CondMat,null,4274,4,4,0.75,3,8,4,3
ca-CondMat,null,4275,31,8,0.3870967741935484,4,2,9,9
ca-CondMat,null,4276,33,8,0.24242424242424243,10,0,9,9
ca-CondMat,null,4277,7,5,0.42857142857142855,2,3,5,5
ca-CondMat,null,4278,4,4,0.5,2,4,4,3
ca-CondMat,null,4279,5,5,1.0,1,8,5,4
ca-CondMat,null,4280,1,1,1.0,5,8,0,0
ca-CondMat,null,4281,4,4,0.5,0,4,4,3
ca-CondMat,null,4282,2,1,1.0,1,9,0,0
ca-CondMat,null,4283,10,6,0.4,2,2,7,7
ca-CondMat,null,4284,11,6,0.5454545454545454,1,6,7,7
ca-CondMat,null,4285,10,5,0.6,21,6,5,7
ca-CondMat,null,4286,2,2,1.0,6,9,2,2
ca-CondMat,null,4287,7,5,0.2857142857142857,11,0,5,6
ca-CondMat,null,4288,29,8,0.2413793103448276,5,0,9,9
ca-CondMat,null,4289,1,1,1.0,2,8,0,0
ca-CondMat,null,4290,45,8,0.3333333333333333,1,1,9,9
ca-CondMat,null,4291,2,2,1.0,1,9,1,1
ca-CondMat,null,4292,2,2,0.5,18,4,1,1
ca-CondMat,null,4293,2,2,0.5,3,4,1,0
ca-CondMat,null,4294,27,8,0.18518518518518517,15,0,9,9
ca-CondMat,null,4295,1,1,1.0,3,9,0,0
ca-CondMat,null,4296,6,6,0.6666666666666666,1,7,6,5
ca-CondMat,null,4297,1,1,1.0,13,9,0,0
ca-CondMat,null,4298,8,6,0.5,5,4,6,6
ca-CondMat,null,4299,6,4,0.5,7,4,4,5
ca-CondMat,null,4300,7,5,0.7142857142857143,2,8,5,6
ca-CondMat,null,4301,12,6,0.3333333333333333,20,1,7,8
ca-CondMat,null,4302,4,4,0.5,1,5,4,4
ca-CondMat,null,4303,4,3,0.75,13,8,2,4
ca-CondMat,null,4304,5,5,0.8,0,8,6,4
ca-CondMat,null,4305,3,3,0.3333333333333333,3,2,3,2
ca-CondMat,null,4306,4,4,0.5,2,5,4,3
ca-CondMat,null,4307,2,2,1.0,2,8,1,1
ca-CondMat,null,4308,22,8,0.5,1,4,9,9
ca-CondMat,null,4309,15,8,0.4666666666666667,0,3,9,8
ca-CondMat,null,4310,7,5,0.7142857142857143,4,8,5,6
ca-CondMat,null,4311,3,2,0.6666666666666666,5,7,1,2
ca-CondMat,null,4312,5,5,0.4,3,2,5,4
ca-CondMat,null,4313,22,8,0.5454545454545454,2,6,9,9
ca-CondMat,null,4314,15,7,0.4,22,2,7,8
ca-CondMat,null,4315,4,4,0.25,20,0,3,3
ca-CondMat,null,4316,6,6,0.5,3,5,6,5
ca-CondMat,null,4317,3,3,1.0,2,8,3,2
ca-CondMat,null,4318,3,3,0.6666666666666666,3,7,2,2
ca-CondMat,null,4319,18,7,0.2777777777777778,8,0,8,8
ca-CondMat,null,4320,11,7,0.7272727272727273,1,8,8,7
ca-CondMat,null,4321,2,2,0.5,4,4,1,1
ca-CondMat,null,4322,1,1,1.0,1,9,0,0
ca-CondMat,null,4323,4,4,0.5,5,4,3,3
ca-CondMat,null,4324,5,5,0.4,4,3,5,4
ca-CondMat,null,4325,13,7,0.46153846153846156,0,3,7,8
ca-CondMat,null,4326,29,8,0.3793103448275862,0,2,9,9
ca-CondMat,null,4327,2,2,0.5,2,4,1,1
ca-CondMat,null,4328,3,3,0.6666666666666666,4,7,3,3
ca-CondMat,null,4329,7,6,0.5714285714285714,4,6,7,6
ca-CondMat,null,4330,7,5,0.42857142857142855,0,3,5,6
ca-CondMat,null,4331,1,1,1.0,1,8,0,0
ca-CondMat,null,4332,15,7,0.6,4,6,8,8
ca-CondMat,null,4333,1,1,1.0,0,9,0,0
ca-CondMat,null,4334,7,5,0.42857142857142855,5,3,5,6
ca-CondMat,null,4335,6,5,0.3333333333333333,19,1,5,5
ca-CondMat,null,4336,15,7,0.4,1,2,7,8
ca-CondMat,null,4337,6,6,0.5,1,5,7,5
ca-CondMat,null,4338,7,6,0.42857142857142855,7,3,6,6
ca-CondMat,null,4339,1,1,1.0,6,9,0,0
ca-CondMat,null,4340,5,5,0.4,1,2,6,4
ca-CondMat,null,4341,1,1,1.0,16,8,0,0
ca-CondMat,null,4342,10,5,0.5,3,4,6,7
ca-CondMat,null,4343,6,4,0.6666666666666666,12,7,4,5
ca-CondMat,null,4344,16,8,0.4375,0,3,9,8
ca-CondMat,null,4345,7,5,0.2857142857142857,5,0,5,6
ca-CondMat,null,4346,2,2,0.5,11,5,0,1
ca-CondMat,null,4347,3,3,0.3333333333333333,1,1,3,3
ca-CondMat,null,4348,22,8,0.4090909090909091,0,3,9,9
ca-CondMat,null,4349,2,2,0.5,3,5,2,1
ca-CondMat,null,4350,3,2,0.3333333333333333,8,1,2,3
ca-CondMat,null,4351,25,8,0.44,1,3,9,9
ca-CondMat,null,4352,25,8,0.56,0,6,9,9
ca-CondMat,null,4353,2,2,0.5,7,4,1,1
ca-CondMat,null,4354,4,4,1.0,3,8,3,4
ca-CondMat,null,4355,1,1,1.0,3,8,0,0
ca-CondMat,null,4356,2,2,1.0,1,9,2,1
ca-CondMat,null,4357,19,8,0.5789473684210527,0,6,9,9
ca-CondMat,null,4358,3,3,0.3333333333333333,20,1,2,2
ca-CondMat,null,4359,7,6,0.42857142857142855,2,3,6,6
ca-CondMat,null,4360,2,2,0.5,10,4,1,1
ca-CondMat,null,4361,24,8,0.5,1,4,8,9
ca-CondMat,null,4362,5,5,0.4,2,2,6,5
ca-CondMat,null,4363,5,4,0.4,14,2,4,4
ca-CondMat,null,4364,2,2,0.5,13,5,0,1
ca-CondMat,null,4365,3,3,0.6666666666666666,15,7,3,3
ca-CondMat,null,4366,2,2,1.0,1,9,0,1
ca-CondMat,null,4367,3,2,1.0,3,9,1,2
ca-CondMat,null,4368,8,6,0.5,1,5,7,6
ca-CondMat,null,4369,9,6,0.3333333333333333,4,1,7,7
ca-CondMat,null,4370,14,7,0.2857142857142857,4,0,8,8
ca-CondMat,null,4371,16,7,0.375,2,2,8,8
ca-CondMat,null,4372,7,6,0.2857142857142857,3,0,7,6
ca-CondMat,null,4373,1,1,1.0,0,9,0,0
ca-CondMat,null,4374,2,2,0.5,5,5,1,0
ca-CondMat,null,4375,2,1,1.0,6,9,0,1
ca-CondMat,null,4376,2,2,0.5,2,4,1,0
ca-CondMat,null,4377,2,2,0.5,11,4,1,0
ca-CondMat,null,4378,6,4,0.3333333333333333,3,1,4,5
ca-CondMat,null,4379,13,6,0.3076923076923077,4,1,6,8
ca-CondMat,null,4380,10,6,0.6,3,6,7,7
ca-CondMat,null,4381,54,8,0.25925925925925924,2,0,9,9
ca-CondMat,null,4382,3,3,0.3333333333333333,5,1,3,2
ca-CondMat,null,4383,4,4,0.5,2,5,4,3
ca-CondMat,null,4384,2,2,0.5,5,4,2,1
ca-CondMat,null,4385,9,8,0.4444444444444444,0,3,9,7
ca-CondMat,null,4386,1,1,1.0,12,8,0,0
ca-CondMat,null,4387,43,8,0.32558139534883723,3,1,9,9
ca-CondMat,null,4388,9,5,0.5555555555555556,0,6,6,6
ca-CondMat,null,4389,9,6,0.2222222222222222,6,0,7,7
ca-CondMat,null,4390,5,5,0.2,5,0,5,4
ca-CondMat,null,4391,49,8,0.3469387755102041,2,2,8,9
ca-CondMat,null,4392,2,2,0.5,7,4,2,1
ca-CondMat,null,4393,3,3,1.0,1,9,2,2
ca-CondMat,null,4394,5,4,0.6,3,6,3,5
ca-CondMat,null,4395,2,2,0.5,6,5,1,1
ca-CondMat,null,4396,12,8,0.25,6,0,9,8
ca-CondMat,null,4397,11,6,0.36363636363636365,3,2,7,7
ca-CondMat,null,4398,6,5,0.5,0,5,5,5
ca-CondMat,null,4399,2,2,1.0,0,9,1,1
ca-CondMat,null,4400,17,8,0.4117647058823529,5,3,9,8
ca-CondMat,null,4401,4,4,0.75,3,8,4,3
ca-CondMat,null,4402,6,6,0.6666666666666666,1,7,7,5
ca-CondMat,null,4403,1,1,1.0,1,9,0,0
ca-CondMat,null,4404,3,3,0.6666666666666666,0,7,2,2
ca-CondMat,null,4405,3,3,0.6666666666666666,3,7,2,2
ca-CondMat,null,4406,10,6,0.5,2,4,7,7
ca-CondMat,null,4407,9,7,0.4444444444444444,3,3,8,6
ca-CondMat,null,4408,2,2,0.5,11,4,1,1
ca-CondMat,null,4409,23,8,0.391304347826087,3,2,9,9
ca-CondMat,null,4410,4,2,1.0,6,9,1,3
ca-CondMat,null,4411,11,6,0.2727272727272727,16,0,6,7
ca-CondMat,null,4412,1,1,1.0,3,8,0,0
ca-CondMat,null,4413,5,5,0.4,3,2,5,4
ca-CondMat,null,4414,21,8,0.19047619047619047,4,0,9,9
ca-CondMat,null,4415,5,4,0.8,4,8,4,4
ca-CondMat,null,4416,10,7,0.4,0,2,7,7
ca-CondMat,null,4417,1,1,1.0,0,9,0,0
ca-CondMat,null,4418,2,2,1.0,5,9,1,1
ca-CondMat,null,4419,6,4,0.5,8,5,4,5
ca-CondMat,null,4420,18,7,0.2777777777777778,5,0,8,8
ca-CondMat,null,4421,4,3,0.5,4,4,2,4
ca-CondMat,null,4422,6,4,0.5,3,4,4,5
ca-CondMat,null,4423,14,7,0.5,4,4,8,8
ca-CondMat,null,4424,8,6,0.625,0,6,7,6
ca-CondMat,null,4425,4,4,0.5,21,5,5,3
ca-CondMat,null,4426,3,3,0.6666666666666666,2,7,2,2
ca-CondMat,null,4427,5,4,0.4,11,2,4,4
ca-CondMat,null,4428,3,3,1.0,1,9,3,2
ca-CondMat,null,4429,3,2,0.6666666666666666,6,7,1,2
ca-CondMat,null,4430,22,8,0.3181818181818182,4,1,9,9
ca-CondMat,null,4431,1,1,1.0,3,8,0,0
ca-CondMat,null,4432,8,6,0.375,2,2,6,6
ca-CondMat,null,4433,3,3,1.0,14,8,2,2
ca-CondMat,null,4434,2,2,0.5,6,5,1,1
ca-CondMat,null,4435,8,6,0.625,1,6,7,6
ca-CondMat,null,4436,9,7,0.4444444444444444,0,3,7,7
ca-CondMat,null,4437,1,1,1.0,0,9,0,0
ca-CondMat,null,4438,15,7,0.2,7,0,8,8
ca-CondMat,null,4439,3,2,0.6666666666666666,3,7,2,2
ca-CondMat,null,4440,4,4,0.25,10,0,4,3
ca-CondMat,null,4441,1,1,1.0,2,9,0,0
ca-CondMat,null,4442,4,4,0.75,5,8,4,4
ca-CondMat,null,4443,4,4,0.5,2,5,3,3
ca-CondMat,null,4444,4,4,0.5,4,5,4,3
ca-CondMat,null,4445,21,7,0.3333333333333333,2,2,8,9
ca-CondMat,null,4446,3,3,1.0,0,9,2,2
ca-CondMat,null,4447,6,5,0.5,1,5,5,5
ca-CondMat,null,4448,3,3,1.0,0,9,2,2
ca-CondMat,null,4449,5,4,0.4,6,2,4,4
ca-CondMat,null,4450,6,5,0.5,0,5,5,5
ca-CondMat,null,4451,10,6,0.5,0,4,7,7
ca-CondMat,null,4452,2,2,0.5,9,4,0,1
ca-CondMat,null,4453,7,4,0.5714285714285714,0,6,5,6
ca-CondMat,null,4454,31,8,0.4838709677419355,0,4,9,9
ca-CondMat,null,4455,3,3,0.6666666666666666,6,7,3,2
ca-CondMat,null,4456,11,7,0.45454545454545453,3,3,7,7
ca-CondMat,null,4457,9,5,0.5555555555555556,5,6,5,7
ca-CondMat,null,4458,25,8,0.44,1,3,9,9
ca-CondMat,null,4459,2,2,0.5,16,4,0,1
ca-CondMat,null,4460,19,7,0.3684210526315789,1,2,8,9
ca-CondMat,null,4461,8,5,0.75,0,8,6,6
ca-CondMat,null,4462,10,7,0.4,4,2,7,7
ca-CondMat,null,4463,17,7,0.23529411764705882,2,0,8,8
ca-CondMat,null,4464,8,5,0.5,1,4,5,6
ca-CondMat,null,4465,10,7,0.3,10,1,8,7
ca-CondMat,null,4466,4,4,0.75,0,8,5,4
ca-CondMat,null,4467,1,1,1.0,15,8,0,0
ca-CondMat,null,4468,2,2,0.5,3,5,1,0
ca-CondMat,null,4469,1,1,1.0,8,9,0,0
ca-CondMat,null,4470,15,8,0.4666666666666667,1,3,9,8
ca-CondMat,null,4471,2,2,0.5,19,5,1,1
ca-CondMat,null,4472,2,2,0.5,3,6,0,1
ca-CondMat,null,4473,10,8,0.2,20,0,8,7
ca-CondMat,null,4474,34,8,0.35294117647058826,1,2,9,9
ca-CondMat,null,4475,2,2,1.0,5,9,1,1
ca-CondMat,null,4476,13,6,0.38461538461538464,3,2,7,8
ca-CondMat,null,4477,5,5,0.6,0,6,5,4
ca-CondMat,null,4478,7,6,0.42857142857142855,6,3,7,6
ca-CondMat,null,4479,4,4,0.75,0,8,3,3
ca-CondMat,null,4480,4,4,0.5,0,4,4,3
ca-CondMat,null,4481,3,3,0.6666666666666666,5,7,3,3
ca-CondMat,null,4482,6,5,0.3333333333333333,2,1,6,5
ca-CondMat,null,4483,1,1,1.0,4,9,0,0
ca-CondMat,null,4484,2,2,1.0,0,9,2,1
ca-CondMat,null,4485,2,2,1.0,3,9,1,1
ca-CondMat,null,4486,13,6,0.38461538461538464,8,2,6,8
ca-CondMat,null,4487,2,2,0.5,13,4,2,2
ca-CondMat,null,4488,33,8,0.5454545454545454,0,6,9,9
ca-CondMat,null,4489,5,4,0.4,1,2,4,4
ca-CondMat,null,4490,3,3,0.3333333333333333,10,1,3,2
ca-CondMat,null,4491,6,4,0.6666666666666666,7,7,4,5
ca-CondMat,null,4492,4,4,0.25,21,0,4,3
ca-CondMat,null,4493,1,1,1.0,19,8,0,0
ca-CondMat,null,4494,7,5,0.42857142857142855,7,3,5,6
ca-CondMat,null,4495,6,6,0.5,0,4,6,5
ca-CondMat,null,4496,23,8,0.43478260869565216,1,3,9,9
ca-CondMat,null,4497,5,5,0.4,2,3,5,4
ca-CondMat,null,4498,3,3,0.3333333333333333,5,1,3,2
ca-CondMat,null,4499,6,6,0.5,0,5,7,5
ca-CondMat,null,4500,2,2,1.0,21,8,1,1
ca-CondMat,null,4501,7,5,0.7142857142857143,7,8,6,5
ca-CondMat,null,4502,1,1,1.0,17,9,0,0
ca-CondMat,null,4503,6,5,0.5,4,5,5,5
ca-CondMat,null,4504,5,4,0.6,2,6,3,4
ca-CondMat,null,4505,2,2,0.5,15,5,0,1
ca-CondMat,null,4506,14,8,0.2857142857142857,3,0,9,8
ca-CondMat,null,4507,5,4,0.6,3,6,4,4
ca-CondMat,null,4508,5,5,0.4,0,2,6,5
ca-CondMat,null,4509,3,3,0.6666666666666666,3,7,2,2
ca-CondMat,null,4510,2,2,0.5,4,4,0,1
ca-CondMat,null,4511,21,8,0.2857142857142857,1,0,9,9
